Month,Day,Year,Alameda Hall,Charney Hall,Heafy Hall,Campisi,Dunne,Graham,San Filipo,Date
12,19,2021,2.71981591,21.19686222,17.12787366,12.10803652,14.51371503,15.45754457,,12/19/2021
12,19,2021,2.706812263,21.54326296,14.80615687,12.79855204,12.98686671,18.83001805,,12/19/2021
12,19,2021,2.685272515,34.3617878,21.16602516,13.95544362,18.86792541,18.40195656,,12/19/2021
12,19,2021,2.690803647,39.19342137,17.95405293,16.51364946,18.04895401,20.81859207,,12/19/2021
12,19,2021,2.594329238,37.57746506,23.61391735,14.5627358,17.00341678,22.04345131,,12/19/2021
12,19,2021,2.103556574,40.59267235,18.6643486,14.76814509,17.9299345,21.3323431,,12/19/2021
12,19,2021,1.91525957,39.88984871,22.17919541,14.86101818,17.14124298,21.29574633,,12/19/2021
12,19,2021,1.985731065,29.04462433,17.44438219,15.3105495,22.17545128,26.04133129,,12/19/2021
12,20,2021,2.022158921,22.01821422,17.7821064,16.19436574,19.96284437,23.56523991,,12/20/2021
12,20,2021,2.042398215,21.51022768,20.90876007,16.43654704,16.95753932,22.47767067,,12/20/2021
12,20,2021,2.035931111,21.28116322,17.7559495,14.97852802,14.89815188,22.82683563,,12/20/2021
12,20,2021,2.028317094,20.68238735,16.87744761,14.30077696,16.50976253,26.69929075,,12/20/2021
12,20,2021,2.033159375,20.90951491,13.79355931,17.71917057,14.2584672,21.79609299,,12/20/2021
12,20,2021,1.969423115,18.20608783,12.96439862,13.98062301,14.54210758,21.84547711,,12/20/2021
12,20,2021,1.96314916,11.32170677,12.63845229,12.79835105,15.56049776,20.97246313,,12/20/2021
12,20,2021,2.283558011,11.40356684,12.40152717,12.19068599,14.74314404,17.8913393,,12/20/2021
12,20,2021,2.617183447,11.30115938,12.38855004,11.46560383,11.65173221,15.41597676,,12/20/2021
12,20,2021,2.778481841,12.03871608,12.90481711,11.31547523,11.33533668,14.58432651,,12/20/2021
12,20,2021,2.771272123,14.85312081,13.89925194,11.09456182,11.15601468,14.01279783,,12/20/2021
12,20,2021,2.786196351,16.17671657,16.24667931,11.13215518,11.23773909,14.0110364,,12/20/2021
12,20,2021,3.491394758,22.43902064,18.40780735,11.16120959,11.20673371,14.16228008,,12/20/2021
12,20,2021,3.516318679,23.30009365,17.38546515,11.40506554,11.16186166,14.54417229,,12/20/2021
12,20,2021,3.631611824,22.35453606,15.70359945,11.86282087,12.06064081,15.68630409,,12/20/2021
12,20,2021,3.983539522,24.69131518,19.13875914,12.01448464,12.95548296,15.97306109,,12/20/2021
12,20,2021,3.93066138,25.96773958,16.36986184,12.45314431,16.00192738,16.31916809,,12/20/2021
12,20,2021,3.766505957,31.27951575,19.0573864,12.37625265,18.20218277,17.48374939,,12/20/2021
12,20,2021,4.477599383,42.26428127,22.29681921,13.7634449,18.60807133,17.81660843,,12/20/2021
12,20,2021,5.340495944,46.16790486,23.16657019,12.63157249,17.49004531,20.74974346,,12/20/2021
12,20,2021,5.069324494,43.21857739,22.41060066,13.09056902,19.53838968,17.97323895,,12/20/2021
12,20,2021,5.065541029,45.66262341,25.56191015,12.7923336,18.26370716,23.0458746,,12/20/2021
12,20,2021,4.865057588,42.5954237,20.81873417,13.13119173,16.17392159,29.30376768,,12/20/2021
12,20,2021,4.195742726,41.82509994,24.12703514,13.74407625,19.09592343,20.67944622,,12/20/2021
12,21,2021,4.036450625,42.78022194,18.8914175,13.33730197,17.7802949,21.13322592,,12/21/2021
12,21,2021,3.861081242,24.83142615,19.85105419,13.48084688,16.56074691,20.16197491,,12/21/2021
12,21,2021,2.61181444,24.33623457,19.57706452,13.30522299,15.88071013,19.89562035,,12/21/2021
12,21,2021,2.55269444,24.21339989,17.04707074,13.72447372,14.47856927,20.1937604,,12/21/2021
12,21,2021,2.563700855,22.22684813,15.18336511,14.63970876,14.5646925,18.46007395,,12/21/2021
12,21,2021,2.512684465,19.30435634,13.26452446,14.92393971,16.29194999,18.5008049,,12/21/2021
12,21,2021,2.136703432,11.55663204,12.7033124,12.79508114,14.60544896,18.25007963,,12/21/2021
12,21,2021,1.826968491,11.2475605,12.26937604,12.10273766,13.5288446,15.60344553,,12/21/2021
12,21,2021,1.81573981,11.22019601,12.22514105,11.58357668,12.30643535,14.40939116,,12/21/2021
12,21,2021,1.923307538,11.59702278,12.85123587,11.30859232,12.10428691,14.21118331,,12/21/2021
12,21,2021,2.360585392,15.37195445,14.05675006,11.15984369,12.10168457,14.00139284,,12/21/2021
12,21,2021,2.967044056,16.67021465,16.09595824,11.18896484,11.31681061,13.82460284,,12/21/2021
12,21,2021,3.170303702,23.99490547,19.26004696,11.11598921,11.27941322,14.1567595,,12/21/2021
12,21,2021,3.469870746,24.14002466,17.4196682,11.28423238,11.27443981,14.42162323,,12/21/2021
12,21,2021,3.295417488,23.07130242,15.54867578,11.6472137,11.50350666,14.83867741,,12/21/2021
12,21,2021,3.317914307,25.24920273,17.08234739,11.67788839,12.07411528,14.96473503,,12/21/2021
12,21,2021,3.937626541,24.84872866,18.01737666,12.53336835,13.83473015,16.53690529,,12/21/2021
12,21,2021,3.617479086,30.83879185,17.97767401,17.68375301,18.28790522,20.20216131,,12/21/2021
12,21,2021,3.517076075,41.7944212,23.61020613,15.75386787,16.83564568,22.45427942,,12/21/2021
12,21,2021,4.55293113,42.05625725,20.62146711,14.33644629,17.80933762,17.55949545,,12/21/2021
12,21,2021,4.728096247,42.52100277,25.04524565,12.58586168,17.55152941,18.93781519,,12/21/2021
12,21,2021,4.54031539,44.46568489,22.87962485,14.69667626,15.8974812,19.3064456,,12/21/2021
12,21,2021,4.399765015,43.68183136,21.49667311,14.06680775,16.27652335,18.80833101,,12/21/2021
12,21,2021,3.415603936,42.26145268,22.27672338,13.54916859,18.9858551,18.29975224,,12/21/2021
12,22,2021,3.388773859,32.89692688,20.8340354,15.86313248,17.82914448,21.36322546,,12/22/2021
12,22,2021,3.384194732,24.09624529,18.46444702,14.12154794,16.51192022,19.27143288,,12/22/2021
12,22,2021,2.059309065,23.54302788,21.83224726,14.14668083,15.419595,21.70771837,,12/22/2021
12,22,2021,2.036358357,22.28105927,17.99317265,14.12702561,13.8759408,19.98268223,,12/22/2021
12,22,2021,2.035521269,21.09791708,14.9585228,14.15710163,15.33796644,19.52152205,,12/22/2021
12,22,2021,1.953208089,19.46323943,13.90919519,13.65933156,14.97094011,20.48341704,,12/22/2021
12,22,2021,1.875083924,12.56617642,13.37150526,13.34805703,13.68473816,18.77092409,,12/22/2021
12,22,2021,1.833546966,12.88869238,12.76222205,13.04897141,13.09255099,19.19496107,,12/22/2021
12,22,2021,1.824610531,12.04320669,12.51869417,11.5960815,12.23284626,15.83787012,,12/22/2021
12,22,2021,1.973095507,11.57756066,12.94619489,11.2973876,11.87978602,14.34482837,,12/22/2021
12,22,2021,2.61202687,13.04968834,13.84497571,11.18060184,11.81839609,14.05733132,,12/22/2021
12,22,2021,3.034005999,16.88255382,16.24040723,11.24187756,11.58267903,14.01316691,,12/22/2021
12,22,2021,3.208334446,22.61541939,18.38402557,11.14021397,11.63553238,14.05810595,,12/22/2021
12,22,2021,3.454731882,22.75632429,17.88897944,11.46044684,11.77838302,14.83217454,,12/22/2021
12,22,2021,3.563013852,22.92992163,15.68909884,11.56759382,12.50217462,14.55897022,,12/22/2021
12,22,2021,4.015239179,24.71552754,19.31364989,11.86431432,12.91160941,16.18609214,,12/22/2021
12,22,2021,4.400592327,25.68073702,16.45120716,12.83539987,14.4302454,18.35005808,,12/22/2021
12,22,2021,4.102358878,31.24871445,19.70264626,12.86051989,17.33138919,18.80121565,,12/22/2021
12,22,2021,4.939646602,42.08700657,22.25314188,14.46151113,17.05782127,19.56074333,,12/22/2021
12,22,2021,5.555332303,44.15428448,23.6321516,14.36404538,16.79046297,19.29860831,,12/22/2021
12,22,2021,5.249351502,42.79241276,22.21091032,15.6789403,18.28336764,19.93094015,,12/22/2021
12,22,2021,5.093570829,45.22124672,26.06955385,12.8857739,19.02554607,33.629282,,12/22/2021
12,22,2021,4.960801482,44.63722992,20.63690758,12.7486403,19.36865282,23.71358156,,12/22/2021
12,22,2021,4.459762812,43.54941559,25.13088131,14.41361451,18.94824505,25.84471226,,12/22/2021
12,23,2021,4.330559135,42.41961861,19.51231194,15.59454847,17.94575214,20.5340991,,12/23/2021
12,23,2021,4.162368655,41.78110123,22.07407427,14.05712891,17.04538346,20.3322382,,12/23/2021
12,23,2021,2.978440404,26.9974432,19.65856552,14.19439793,18.01547003,20.31443644,,12/23/2021
12,23,2021,2.868747533,22.3711319,17.13228631,13.9049325,17.74859905,19.72934628,,12/23/2021
12,23,2021,2.856863201,21.14667273,17.44234443,13.63696933,15.95044279,18.81035805,,12/23/2021
12,23,2021,2.801423013,18.3842659,12.89086294,13.75757265,13.64662433,18.55919171,,12/23/2021
12,23,2021,2.369128555,11.75366402,12.79300189,15.04001832,13.2608366,17.89130449,,12/23/2021
12,23,2021,1.949770033,11.1290009,12.27450156,12.34481597,12.79408002,17.16017485,,12/23/2021
12,23,2021,1.938907951,11.26078606,12.14283919,12.06723618,12.63447523,15.00906014,,12/23/2021
12,23,2021,1.945431888,11.44125652,12.74204731,11.63727188,11.88923836,14.60528827,,12/23/2021
12,23,2021,2.238204926,13.64542842,13.62179089,11.43710089,11.55010653,14.33972526,,12/23/2021
12,23,2021,2.174930692,16.41200233,15.5895381,11.21743035,11.6124413,14.00855708,,12/23/2021
12,23,2021,2.991547406,23.05601883,17.68804646,11.20174694,11.38467503,14.07713461,,12/23/2021
12,23,2021,3.520382941,22.24043798,17.35544157,11.24573684,11.35806537,14.48621678,,12/23/2021
12,23,2021,3.329323709,22.60737562,15.8061626,11.43158746,11.43484926,14.34747887,,12/23/2021
12,23,2021,3.318780363,24.13054848,18.17659497,11.91179848,12.32036519,15.21212435,,12/23/2021
12,23,2021,3.410378039,24.45571804,15.38101077,13.83074832,13.01329804,17.37077761,,12/23/2021
12,23,2021,3.496549905,28.70750475,17.52789307,14.28222823,15.64353037,19.05573988,,12/23/2021
12,23,2021,3.689282894,38.35632134,21.02006149,13.10555554,17.02487135,20.61883259,,12/23/2021
12,23,2021,4.302447319,40.65708923,20.68770886,13.74160195,18.52922296,18.64091826,,12/23/2021
12,23,2021,4.528197527,41.29532528,22.47272253,15.85516191,18.4328475,18.05750132,,12/23/2021
12,23,2021,3.485464752,42.26043797,21.51466274,15.04035116,17.43409539,18.79619455,,12/23/2021
12,23,2021,3.433314026,41.72253418,20.11211538,15.196558,17.66695357,19.37113428,,12/23/2021
12,23,2021,3.424484611,42.27025032,19.84932661,15.06625414,16.12701917,20.699121,,12/23/2021
12,24,2021,3.301708579,32.68517542,21.26824999,15.44057369,17.23871923,20.12576723,,12/24/2021
12,24,2021,3.286757588,23.40251732,18.01145983,13.39712119,16.44197631,21.3575821,,12/24/2021
12,24,2021,2.138058782,22.53437185,21.10570955,15.12085724,14.47979331,20.52771712,,12/24/2021
12,24,2021,2.118660808,22.18055964,18.20084858,15.27086926,15.75381613,19.7909236,,12/24/2021
12,24,2021,2.102975488,20.84942818,14.68888712,14.33797956,16.41994953,19.86966801,,12/24/2021
12,24,2021,2.03762123,18.3582623,13.91177869,15.56000972,16.27187991,19.21968555,,12/24/2021
12,24,2021,1.938567788,11.5824585,13.38816214,14.31911755,13.72300959,17.49076796,,12/24/2021
12,24,2021,1.907613069,11.22475529,12.65540862,13.62721372,13.36046529,16.05639816,,12/24/2021
12,24,2021,1.929389268,11.2517674,12.51931286,13.25290609,12.40344811,15.20579314,,12/24/2021
12,24,2021,2.003551483,11.50408602,12.9944923,13.02884817,11.92079067,14.82519269,,12/24/2021
12,24,2021,2.325996876,14.07503343,14.08917666,12.78286004,11.50591683,14.47027207,,12/24/2021
12,24,2021,2.864907503,16.46547771,16.09479309,12.79259134,11.38990283,14.32697129,,12/24/2021
12,24,2021,3.150087833,22.19099665,18.05607701,13.0527184,11.21203637,14.54858756,,12/24/2021
12,24,2021,3.49700737,21.88050842,17.79317284,12.71362853,11.3947711,14.91461039,,12/24/2021
12,24,2021,3.625918389,22.46776056,16.13639712,11.77411199,11.50787425,15.5426116,,12/24/2021
12,24,2021,3.828767419,24.4157157,19.36190772,12.00302887,12.23811865,15.80835008,,12/24/2021
12,24,2021,3.811364412,28.92059851,17.69843006,12.44094133,14.52538538,17.90865469,,12/24/2021
12,24,2021,4.0243693,42.42317772,23.89577008,13.14816022,19.1455164,17.27498818,,12/24/2021
12,24,2021,5.421011925,45.53340816,20.34251595,14.84400702,17.88849473,18.36397267,,12/24/2021
12,24,2021,5.174004674,43.00952339,24.81854057,14.89258766,17.25904679,17.47879076,,12/24/2021
12,24,2021,4.899151087,41.08753586,19.64047241,13.89091635,17.81783152,19.01671124,,12/24/2021
12,24,2021,5.149820089,44.44119263,25.76494932,13.25304437,18.26492739,22.5695982,,12/24/2021
12,24,2021,4.720239282,39.04028034,19.49628782,14.25383163,19.53938103,28.88535642,,12/24/2021
12,24,2021,4.037659526,41.87773037,24.44992304,15.2174418,21.0221324,19.6906085,,12/24/2021
12,25,2021,3.765571654,41.96196461,19.26759338,14.37309528,16.89625979,20.06579685,,12/25/2021
12,25,2021,3.370188296,34.72703552,21.90052032,13.20449352,18.31390381,22.01184988,,12/25/2021
12,25,2021,2.056655407,21.84535933,17.61894512,13.486794,16.4168365,20.22162008,,12/25/2021
12,25,2021,2.026625395,22.21147585,16.95995045,14.53996968,14.97826958,19.07570839,,12/25/2021
12,25,2021,2.034489214,21.34410906,17.4962492,13.33524585,14.97185493,18.89375592,,12/25/2021
12,25,2021,1.96440354,18.94936848,13.20142889,13.6605401,14.10229135,19.36956024,,12/25/2021
12,25,2021,1.879958928,11.60302997,12.90103865,13.25577164,13.75856805,21.00504303,,12/25/2021
12,25,2021,1.843577445,11.26517677,12.6962049,12.31020022,13.57828665,20.73592663,,12/25/2021
12,25,2021,1.853121221,11.41896606,12.45015955,11.91194558,13.43408442,17.56956816,,12/25/2021
12,25,2021,1.849106044,11.40397907,12.72488642,11.41880965,12.58705783,15.18665385,,12/25/2021
12,25,2021,2.054881811,11.24104595,13.08320785,11.226264,11.46241164,14.6988368,,12/25/2021
12,25,2021,2.605961621,13.47607303,15.17764616,11.05065799,11.45776892,14.52601433,,12/25/2021
12,25,2021,2.819714844,21.01150131,17.63383913,11.22692871,11.23769951,14.39455772,,12/25/2021
12,25,2021,2.829410255,21.06157065,17.01961374,12.43289662,11.34972906,14.70279002,,12/25/2021
12,25,2021,2.765081525,20.52915478,14.83755207,12.08122587,11.24982095,14.37238216,,12/25/2021
12,25,2021,2.751894534,20.93641615,14.18640113,11.91409516,11.60627556,14.26146054,,12/25/2021
12,25,2021,2.72878027,20.63269091,18.47839165,12.18352199,12.74067402,16.07347369,,12/25/2021
12,25,2021,2.729625463,32.68481589,17.5804224,14.93222428,15.79027319,17.13176942,,12/25/2021
12,25,2021,2.71413523,39.54851246,22.59317827,14.99866271,17.18379855,20.72790766,,12/25/2021
12,25,2021,2.431645572,39.47736358,18.75329065,14.00514031,15.0301466,21.47266197,,12/25/2021
12,25,2021,2.02499947,42.16358089,25.23652554,13.12785626,16.32984424,29.89672375,,12/25/2021
12,25,2021,1.960623592,42.70382881,21.06818008,13.05313611,17.37640071,27.07290268,,12/25/2021
12,25,2021,1.964083314,42.07772446,21.66093302,12.72319865,15.95905328,27.44016457,,12/25/2021
12,25,2021,2.048276693,40.5478344,21.03453303,14.2236476,16.92238212,26.29084253,,12/25/2021
12,26,2021,2.056910873,40.7676611,20.81128311,13.71654082,19.48087597,20.32138539,,12/26/2021
12,26,2021,2.071625233,40.18111897,18.69757176,13.59009576,17.31700325,21.98388577,,12/26/2021
12,26,2021,2.077687025,39.74348069,22.53459263,14.48308444,19.06065703,21.80873585,,12/26/2021
12,26,2021,2.088410318,39.92250824,17.71020198,13.70017123,18.71579504,20.74309349,,12/26/2021
12,26,2021,2.054344475,38.80237675,13.44191837,14.69228006,17.30797529,21.18529463,,12/26/2021
12,26,2021,2.001228362,19.72859264,13.03874064,13.36783314,17.22624684,19.14144755,,12/26/2021
12,26,2021,1.901623547,11.41723228,12.74518562,12.67403293,14.89281559,19.24862242,,12/26/2021
12,26,2021,1.898160189,11.12148023,12.28643012,12.63921261,15.6005404,16.11149669,,12/26/2021
12,26,2021,1.88305679,10.90568566,12.26918912,11.87711763,16.05447841,15.42942047,,12/26/2021
12,26,2021,1.917792231,10.91635561,12.66019631,11.35417414,13.76626253,14.95949841,,12/26/2021
12,26,2021,1.985965014,10.84379101,13.04924345,11.11804914,11.16567469,14.54163313,,12/26/2021
12,26,2021,2.058930218,13.31572128,15.51274657,11.21550465,11.32389927,14.42852426,,12/26/2021
12,26,2021,2.090909064,20.27539254,18.92810679,11.00374341,11.19590521,14.5294261,,12/26/2021
12,26,2021,2.105745614,20.09168768,20.54696465,11.4365356,11.13335872,14.38909316,,12/26/2021
12,26,2021,2.035671592,19.7486229,15.80575776,11.63445306,11.15564466,14.18120074,,12/26/2021
12,26,2021,2.029871106,20.21799898,18.08736468,13.79805303,11.51169014,14.50983858,,12/26/2021
12,26,2021,2.011916816,24.32874823,15.13417935,12.68819738,14.01976228,19.11148811,,12/26/2021
12,26,2021,1.999749631,34.61796045,19.3770771,12.03172446,17.98403788,20.77099228,,12/26/2021
12,26,2021,2.007747948,41.05013561,22.06255198,13.1196065,19.97036981,17.58087826,,12/26/2021
12,26,2021,2.002148867,39.90814591,22.64616442,14.57867384,20.17273474,22.36696005,,12/26/2021
12,26,2021,1.963340044,39.54036808,20.42502117,13.40784502,18.53493691,36.54175282,,12/26/2021
12,26,2021,1.95915696,41.00833225,23.25620604,13.50794363,18.32290459,22.92927075,,12/26/2021
12,26,2021,1.964672774,40.58276081,18.36213541,14.1189549,19.12527752,32.79805279,,12/26/2021
12,26,2021,2.02040112,40.90372467,23.16705799,15.22520686,17.3162365,23.87800455,,12/26/2021
12,27,2021,2.090173721,41.21758461,18.63247538,16.81917476,16.85479331,23.15293312,,12/27/2021
12,27,2021,2.101982415,39.77745056,20.33696222,13.74149919,17.68216515,22.40228462,,12/27/2021
12,27,2021,2.105322242,35.23093462,20.17937994,13.82544518,16.33100796,20.67109442,,12/27/2021
12,27,2021,2.090402186,21.68416787,16.83259773,14.11008525,17.54110146,22.1368804,,12/27/2021
12,27,2021,2.07860738,21.77627516,13.18723798,13.37399173,18.04445076,19.37414884,,12/27/2021
12,27,2021,2.023727864,19.14690423,12.92125702,13.41290427,14.73803306,19.06897211,,12/27/2021
12,27,2021,1.928977639,12.24038982,12.68050766,13.70181632,14.31141281,19.41331149,,12/27/2021
12,27,2021,1.916638613,11.6544869,12.44946027,12.62000918,13.79590106,17.09626794,,12/27/2021
12,27,2021,1.939229518,11.07786775,12.37604737,11.76298046,13.42604375,15.43287444,,12/27/2021
12,27,2021,1.93914938,11.25314713,12.66028118,11.34848141,11.61963368,15.36238003,,12/27/2021
12,27,2021,2.251622915,13.0778141,13.06131792,11.11930013,11.41795611,14.43587637,,12/27/2021
12,27,2021,2.249411404,17.02702284,12.9053123,11.08799386,11.0854187,14.11531687,,12/27/2021
12,27,2021,3.02258122,22.52996492,12.86147547,11.07336879,11.3115604,14.39190316,,12/27/2021
12,27,2021,3.645522237,21.67122746,12.90922666,11.1680665,11.14967633,14.31061697,,12/27/2021
12,27,2021,3.331506669,20.87737799,11.09535503,11.06964827,11.49977565,14.12908388,,12/27/2021
12,27,2021,3.372178912,20.68931437,10.57912087,11.2706995,12.11567449,15.03503966,,12/27/2021
12,27,2021,3.444085181,21.02710772,10.7851634,12.17097044,12.99856043,16.89546847,,12/27/2021
12,27,2021,3.440843523,22.41253996,11.59073735,13.76663375,13.95867753,19.47314739,,12/27/2021
12,27,2021,3.42777139,34.999506,11.77790713,12.24089026,19.14766741,19.37438155,,12/27/2021
12,27,2021,3.368813693,40.14565849,11.71251679,12.44859958,19.09533072,23.83369065,,12/27/2021
12,27,2021,3.762286127,38.83178902,11.98881149,13.4879024,17.00003243,21.82780171,,12/27/2021
12,27,2021,3.870764673,41.34166813,12.07142973,14.66420555,20.13417053,21.3252058,,12/27/2021
12,27,2021,3.840688825,40.99569512,12.0155046,14.28400231,20.02986288,22.56030608,,12/27/2021
12,27,2021,3.265914977,41.56127358,13.31123471,13.15534353,18.69804144,22.28215885,,12/27/2021
12,28,2021,3.296744705,39.72031117,13.75736332,14.96686554,19.68944979,22.32520628,,12/28/2021
12,28,2021,3.320338428,22.34550047,13.50278092,17.40091276,21.26191092,21.5601964,,12/28/2021
12,28,2021,2.05960381,22.51524258,13.71383667,15.97224617,17.7229867,20.93125296,,12/28/2021
12,28,2021,2.062319815,21.81653452,13.3773911,14.95955348,17.766747,19.87252855,,12/28/2021
12,28,2021,2.051314354,21.81482792,13.14187622,16.63915992,14.93337655,21.5273819,,12/28/2021
12,28,2021,1.99057585,19.23061323,12.92736793,16.01152134,15.7866993,20.31172752,,12/28/2021
12,28,2021,1.873301685,11.79732823,12.68584371,13.68978453,14.56853032,20.62438822,,12/28/2021
12,28,2021,1.844713986,11.19567871,12.6715157,11.88256145,12.62019563,18.15298557,,12/28/2021
12,28,2021,1.841716468,11.34339762,12.66566539,11.52827358,12.6023097,15.43039489,,12/28/2021
12,28,2021,2.025109917,11.36962819,13.30049825,11.3999188,11.93105126,14.58429313,,12/28/2021
12,28,2021,1.977632374,14.00276184,14.19793201,11.21715784,11.62544298,14.7721231,,12/28/2021
12,28,2021,2.077339649,16.28876639,17.24198008,11.01092053,11.76016736,14.59894419,,12/28/2021
12,28,2021,3.12569207,23.10994005,19.83088732,11.02719808,11.67035961,15.03664947,,12/28/2021
12,28,2021,3.541684151,22.94857598,18.10470057,11.18476629,11.56051326,15.14341927,,12/28/2021
12,28,2021,3.396839202,23.21193266,16.45101738,11.85603285,11.5524416,14.76476479,,12/28/2021
12,28,2021,4.027276695,24.74101067,16.08989954,12.44471884,12.42864681,15.31562448,,12/28/2021
12,28,2021,3.694662809,24.81117916,16.40867353,12.05097461,12.99491572,16.39993024,,12/28/2021
12,28,2021,4.308712244,25.25006724,21.31072616,13.75273895,15.72359252,19.03690195,,12/28/2021
12,28,2021,3.742786408,25.37848568,16.93341923,13.21519208,17.55667401,21.7355423,,12/28/2021
12,28,2021,3.705907703,30.2152729,21.30151415,15.95112825,19.61963606,21.02704096,,12/28/2021
12,28,2021,3.601206124,41.06928444,18.08326674,13.27521229,18.77465868,23.2983408,,12/28/2021
12,28,2021,3.537337423,42.40916062,21.69064045,13.80384612,18.48812247,21.11703062,,12/28/2021
12,28,2021,3.387556136,42.52208805,19.84796429,13.76960492,17.91412354,19.11803437,,12/28/2021
12,28,2021,3.301681399,35.93779135,19.34873676,13.79981184,17.98227978,21.17845774,,12/28/2021
12,29,2021,3.363445461,23.87767124,22.60031939,15.46013093,17.40721011,20.89437294,,12/29/2021
12,29,2021,3.255112648,23.61502457,18.98226833,14.66134811,15.01470852,20.87111235,,12/29/2021
12,29,2021,2.152679622,23.00801802,21.11702919,14.18388915,15.08176017,22.18231153,,12/29/2021
12,29,2021,2.125056028,22.46341992,19.76168871,13.38043022,14.95689368,21.15131235,,12/29/2021
12,29,2021,2.124679685,22.39574671,15.74535584,13.60615993,15.36772943,21.38473749,,12/29/2021
12,29,2021,2.059319109,19.27048517,13.92861438,15.85932851,14.90646291,19.43352795,,12/29/2021
12,29,2021,1.948137641,12.12058854,13.70366907,13.4147017,14.10854673,18.38572788,,12/29/2021
12,29,2021,1.910710842,11.22200131,12.81379557,12.16772056,13.05303955,16.64854574,,12/29/2021
12,29,2021,1.91154027,11.20949698,12.56813359,11.75204468,12.19886518,15.7623415,,12/29/2021
12,29,2021,2.016941696,11.40089393,12.93862939,11.37321925,11.70224691,14.78747559,,12/29/2021
12,29,2021,2.163087607,13.62677717,13.86970139,11.15463352,11.34955955,14.48238897,,12/29/2021
12,29,2021,2.252318621,16.59519744,15.90832591,11.09410548,11.24720311,14.57271457,,12/29/2021
12,29,2021,2.823885858,22.4099555,18.6482563,11.17466521,11.17146182,14.74079442,,12/29/2021
12,29,2021,3.51364255,22.56277943,18.11943817,11.2924242,11.52831149,15.20081592,,12/29/2021
12,29,2021,3.702076793,22.93746805,16.77980185,11.74792528,12.56267572,15.34738088,,12/29/2021
12,29,2021,4.045162499,24.68470192,15.15231729,12.17661071,12.80729485,16.39386749,,12/29/2021
12,29,2021,3.860318244,25.700737,20.38297558,12.55479002,14.07345891,16.27074147,,12/29/2021
12,29,2021,3.692912817,25.29799986,17.63704062,12.75720858,15.41800618,18.61257601,,12/29/2021
12,29,2021,4.005556882,29.6236825,18.85383558,14.71964168,20.71816731,19.50107145,,12/29/2021
12,29,2021,3.884663582,41.97159672,22.57806397,15.11145783,17.04293728,17.6754632,,12/29/2021
12,29,2021,4.209432602,44.4749794,24.57961226,13.0346117,18.36133242,26.78314686,,12/29/2021
12,29,2021,4.615460396,42.51109409,23.88985634,12.4456563,18.17526913,29.62938452,,12/29/2021
12,29,2021,4.396410704,43.88390732,26.14252043,12.84620571,22.0263238,31.70084524,,12/29/2021
12,29,2021,3.725964248,42.2057724,21.230443,12.89554214,17.83668328,24.63563156,,12/29/2021
12,30,2021,3.596822977,41.59020519,21.98277712,14.0813303,18.18144846,23.11561012,,12/30/2021
12,30,2021,3.511830211,25.19030714,22.47465801,15.08810592,18.39889192,22.28741884,,12/30/2021
12,30,2021,2.18613559,23.58830071,19.11311817,13.7059679,15.66574049,23.1586647,,12/30/2021
12,30,2021,2.174084604,23.05181599,21.83265734,13.93965602,16.06909609,21.64082766,,12/30/2021
12,30,2021,2.182575226,21.59798384,14.62274575,13.55759978,16.92678404,21.00500393,,12/30/2021
12,30,2021,2.132866085,19.90118814,13.70700192,13.25969934,14.89960265,19.28575087,,12/30/2021
12,30,2021,1.866366744,11.68158102,13.07290912,12.90539146,13.48689342,19.23513842,,12/30/2021
12,30,2021,1.72170952,11.42634988,12.74413824,12.26725412,12.98056912,18.20376492,,12/30/2021
12,30,2021,1.71180898,11.34048247,12.65609264,12.89513088,12.40389109,16.45710254,,12/30/2021
12,30,2021,1.884341777,11.65316963,13.11584425,11.56623626,14.18783045,14.7104187,,12/30/2021
12,30,2021,2.21107775,13.95279742,14.24848271,11.22961283,11.79587317,14.27575922,,12/30/2021
12,30,2021,2.386331737,16.94087982,16.07662439,11.06113148,11.29366684,14.33837581,,12/30/2021
12,30,2021,3.197780311,23.28224039,18.3021183,11.14372635,11.61435413,14.57288599,,12/30/2021
12,30,2021,3.4672665,23.67669535,16.47492695,11.15824318,11.38352847,14.94188237,,12/30/2021
12,30,2021,3.277713656,23.18080521,17.06859541,11.13562489,11.5926671,14.79432965,,12/30/2021
12,30,2021,3.30086112,21.54590559,20.28571749,13.30465412,12.46204138,14.89635372,,12/30/2021
12,30,2021,3.647954404,21.4559083,17.32397795,13.06842518,14.13823342,15.13672733,,12/30/2021
12,30,2021,3.502500296,23.48766804,19.40729857,12.39473438,18.75842667,17.42674828,,12/30/2021
12,30,2021,3.468819737,27.57019615,25.23697996,13.3264103,16.49464941,21.07587433,,12/30/2021
12,30,2021,4.64051342,29.16932821,24.94227028,13.56063294,19.29003668,20.49103642,,12/30/2021
12,30,2021,4.579201102,29.15748835,27.1553936,12.49574614,19.18781281,30.84067297,,12/30/2021
12,30,2021,4.677832603,29.24701071,28.2458849,12.38918972,18.38023853,27.99500418,,12/30/2021
12,30,2021,4.55025518,27.86311579,24.03081942,12.23404694,20.96558476,31.45408249,,12/30/2021
12,30,2021,3.781032384,26.32698202,27.13642168,12.45161271,19.22030067,21.20338392,,12/30/2021
12,31,2021,3.561989188,26.55579948,21.94772053,13.29497743,20.55278301,24.92263508,,12/31/2021
