,total_hourly_usage
7378,78.52796501
7379,94.79595554500001
7380,109.167283952
7381,113.991255465
7382,121.942595
7383,131.237215794
7384,132.083330014
7385,126.028291728
7386,125.226768708
7387,118.042147732
7388,114.32205266500002
7389,108.93282772900001
7390,93.58023462700001
7391,91.444141577
7392,84.67046271999999
7393,80.740280001
7394,72.292136063
7395,70.256982356
7396,67.221064906
7397,66.62731126599999
7398,72.399392855
7399,75.568424617
7400,80.286433298
7401,78.623804906
7402,78.59208908900001
7403,82.68146262500001
7404,92.14380943199998
7405,105.69547815499999
7406,112.288715551
7407,122.64172690000001
7408,130.396591573
7409,120.69208476899999
7410,121.43992309100001
7411,117.912799504
7412,108.119581322
7413,107.603331564
7414,96.002256195
7415,89.101485522
7416,85.172152723
7417,80.526670639
7418,68.108281449
7419,68.37274672000001
7420,66.271473304
7421,69.20156861400001
7422,79.448801664
7423,81.786116072
7424,84.643349772
7425,83.291994934
7426,83.49377465100001
7427,89.234171941
7428,97.06003327300002
7429,116.983223329
7430,121.762926342
7431,131.29817032
7432,136.109352484
7433,126.948792815
7434,132.040898679
7435,121.322764335
7436,115.53591884699999
7437,107.87965458099998
7438,102.85243940999999
7439,87.586812566
7440,82.822333525
7441,75.998222224
7442,66.296851554
7443,64.49763846500001
7444,62.741883777
7445,64.456435173
7446,65.398684633
7447,68.951590367
7448,79.72598857999999
7449,79.653960529
7450,77.40537482699999
7451,81.891472162
7452,91.686988538
7453,105.151982184
7454,113.190551173
7455,114.215589898
7456,121.382370358
7457,116.85375739
7458,110.134607386
7459,113.057106451
7460,111.142479434
7461,114.565279377
7462,87.711441337
7463,84.79830470299999
7464,77.54046980000001
7465,72.43905446299999
7466,64.170417732
7467,62.060052520999996
7468,60.656391205
7469,60.108882468
7470,59.985683939000005
7471,64.68506253700001
7472,76.234715909
7473,75.944752888
7474,77.340068339
7475,86.32800877
7476,108.22370046600001
7477,110.56057190499999
7478,113.650307297
7479,114.88161862599999
7480,123.245097165
7481,116.609467392
7482,111.78307729200002
7483,111.765760306
7484,105.94696713600001
7485,103.229939119
7486,87.98193183800001
7487,81.494979376
7488,80.112453646
7489,72.635862269
7490,63.612187716
7491,61.489122514
7492,60.58293659600001
7493,61.134585331000004
7494,60.65192724399999
7495,62.55354718800001
7496,71.05585056299999
7497,71.53152639499999
7498,69.450641885
7499,69.53053361799999
7500,71.274829809
7501,86.526139504
7502,93.28752959999998
7503,93.03056145
7504,105.99582089
7505,102.318586708
7506,101.90448678199999
7507,100.47257358
7508,94.36152798300002
7509,77.249879961
7510,73.21331116
7511,72.967878036
7512,71.672218352
7513,70.094390639
7514,62.28156397
7515,60.82929182699999
7516,60.233993818
7517,59.91790344
7518,59.901633468
7519,62.283649721
7520,70.904858169
7521,71.602807118
7522,69.544054037
7523,68.929219252
7524,73.880244267
7525,86.445438865
7526,89.65176666
7527,89.58771408499999
7528,96.648777364
7529,99.781680344
7530,96.39937008300001
7531,98.892481977
7532,93.63449728299999
7533,88.098431481
7534,81.87402863400001
7535,81.187708791
7536,81.874730562
7537,77.98533337399999
7538,68.09506822399999
7539,65.103511452
7540,63.943576597
7541,64.673047313
7542,70.294439096
7543,74.84320828999999
7544,81.001876344
7545,78.496838619
7546,76.658601218
7547,84.367412379
7548,90.15562394700001
7549,104.262658595
7550,106.93401179
7551,114.88279175000001
7552,125.237071755
7553,118.79001282000002
7554,121.97072688
7555,116.414323727
7556,114.25802416600001
7557,106.81478324499999
7558,105.77750647200001
7559,96.60041198399999
7560,90.026057406
7561,83.608044632
7562,71.34662131
7563,67.011540176
7564,65.21094530399999
7565,66.481230029
7566,74.112930475
7567,76.286602942
7568,78.919552774
7569,78.135509429
7570,77.904819213
7571,81.88726213700001
7572,99.91758238700001
7573,111.14338214
7574,119.45586080900001
7575,127.216674966
7576,133.55449722999998
7577,132.501388949
7578,127.088924894
7579,133.35406955099998
7580,116.816566118
7581,119.67486682300002
7582,112.33834597500001
7583,105.05600153099999
7584,98.551005941
7585,94.697347443
7586,78.126268536
7587,73.745711037
7588,67.256203485
7589,70.33071414499999
7590,80.301758916
7591,82.51761318100002
7592,86.52032381699999
7593,87.079024147
7594,86.606743416
7595,93.528208321
7596,107.659042964
7597,124.53662433
7598,133.770424019
7599,144.30603672499998
7600,155.02916873
7601,145.14566481499998
7602,148.933484805
7603,144.005034802
7604,129.00542884700002
7605,129.06835676
7606,120.13447077200001
7607,111.60711294999999
7608,100.895073239
7609,91.716924194
7610,79.80613468000001
7611,71.870087958
7612,67.643808607
7613,67.84351624300001
7614,69.20828664300001
7615,72.839989136
7616,84.35171489
7617,85.116028068
7618,83.27186924300001
7619,91.67703403000002
7620,103.766831999
7621,129.289344444
7622,131.14682126900001
7623,142.26010502100002
7624,149.707218065
7625,151.49219728699998
7626,151.21372902000002
7627,141.609854581
7628,138.00157643
7629,128.402308525
7630,124.93736350500001
7631,115.91486407400001
7632,98.906992496
7633,90.905763209
7634,77.860930424
7635,72.695894091
7636,71.559005219
7637,67.493742742
7638,70.707023211
7639,73.805646372
7640,84.765820632
7641,85.526203809
7642,88.912283379
7643,94.50025599599999
7644,110.730783093
7645,129.873921149
7646,136.75251496500002
7647,148.58341158000002
7648,157.596665518
7649,154.97300947
7650,150.602197781
7651,147.933535342
7652,143.780865921
7653,126.612560995
7654,128.33035744900002
7655,115.037882585
7656,102.406888021
7657,87.39577624100001
7658,78.924934548
7659,74.661993981
7660,72.128173688
7661,68.782290762
7662,69.946918621
7663,74.121904447
7664,83.51083052300001
7665,83.166914652
7666,83.31928534400001
7667,91.67299413200001
7668,108.14375103200001
7669,130.264463079
7670,134.26237667700002
7671,133.962320937
7672,151.38443769999998
7673,146.814520959
7674,145.590120925
7675,146.249341979
7676,135.81969120099998
7677,128.903876672
7678,123.02157892
7679,104.20269000799999
7680,97.48865583300001
7681,91.857453523
7682,81.703456962
7683,75.122364174
7684,71.54041809900001
7685,69.391483822
7686,70.56112424300001
7687,75.08023029399999
7688,86.933059884
7689,88.498058915
7690,84.949074222
7691,93.351080966
7692,93.08039689399999
7693,102.457306625
7694,105.259725155
7695,122.96580583000002
7696,123.888551948
7697,125.06516148200001
7698,122.01846038599999
7699,109.93331409200002
7700,108.003555598
7701,99.862916187
7702,98.65560060600001
7703,95.13953143399999
7704,97.33439445300002
7705,87.947100342
7706,75.17607067899999
7707,72.672194959
7708,69.275400794
7709,67.559241293
7710,67.68883020199999
7711,70.05836148
7712,78.921299962
7713,79.784925756
7714,76.599336187
7715,84.906644709
7716,84.597944566
7717,90.944298469
7718,95.28192292
7719,111.17865518300002
7720,124.40909138
7721,123.367401099
7722,124.52485094100001
7723,123.58067100899999
7724,113.588026441
7725,100.953211859
7726,104.37803168299999
7727,96.41774969099998
7728,93.731970203
7729,88.792720809
7730,78.875625247
7731,71.87577339699999
7732,72.189977453
7733,67.364102035
7734,65.384491425
7735,69.141604129
7736,79.798759259
7737,81.06028759200001
7738,75.88766036999999
7739,82.029396098
7740,82.459009097
7741,91.549788244
7742,106.65299352899999
7743,120.969222911
7744,123.17497351699998
7745,124.00002775600001
7746,127.18889395600002
7747,122.93058969699999
7748,107.982769249
7749,103.40473157100001
7750,108.78614278699999
7751,103.370993516
7752,96.86051270499999
7753,93.211741666
7754,80.30153405
7755,80.486767289
7756,70.77614722499999
7757,68.602994512
7758,69.760659509
7759,73.41434896300001
7760,85.813652346
7761,88.95996630699999
7762,84.79899414
7763,90.915344358
7764,89.91525179599999
7765,97.484149121
7766,106.38560634699999
7767,99.488031455
7768,107.24875640200001
7769,98.92454006599999
7770,98.040446636
7771,108.180837693
7772,108.30111785199998
7773,105.382344136
7774,101.02327324
7775,102.44700596799998
7776,101.551685213
7777,91.23703376899999
7778,79.409702516
7779,74.964331989
7780,70.584141541
7781,67.686210961
7782,67.88952260800001
7783,72.673761475
7784,83.97720771499999
7785,85.42277087100001
7786,81.48615683
7787,91.867256772
7788,92.24289238499999
7789,98.88001461000002
7790,104.656006225
7791,110.411950126
7792,128.858096673
7793,123.687859235
7794,129.42923654
7795,108.92433375599998
7796,110.950647414
7797,104.926064614
7798,97.992394463
7799,102.789803273
7800,98.57019269000001
7801,90.026210193
7802,78.315978175
7803,74.720374681
7804,70.59049771100001
7805,71.56531338399999
7806,70.09496850900001
7807,73.14224052700001
7808,82.962082279
7809,84.449143114
7810,82.769162651
7811,89.797585317
7812,96.44944514499998
7813,103.28284086
7814,101.615125903
7815,114.195784095
7816,120.384818324
7817,129.34996510099998
7818,131.660210194
7819,123.52391786199999
7820,116.39355093900001
7821,108.978190421
7822,104.601306267
7823,98.121141683
7824,96.24565048299999
7825,90.31725133
7826,77.317807217
7827,72.78168896899999
7828,67.737498476
7829,67.20176343499999
7830,68.84246963999999
7831,71.989429718
7832,84.089331617
7833,85.931387021
7834,81.693358785
7835,86.816416508
7836,92.618691448
7837,98.48420459500001
7838,115.557120637
7839,125.33625270099999
7840,130.314365468
7841,120.814897723
7842,123.688897263
7843,107.35467470500001
7844,115.06216461399998
7845,107.12971418799998
7846,97.028322477
7847,96.18962935799999
7848,90.27287638300001
7849,89.992405722
7850,79.914874479
7851,74.987274295
7852,70.854906405
7853,68.627781013
7854,70.170405247
7855,73.701598667
7856,83.052828582
7857,84.629472921
7858,82.893705852
7859,88.997298011
7860,95.36220569999999
7861,92.837851479
7862,115.467105499
7863,118.874481866
7864,126.038609397
7865,116.28383498999999
7866,117.84557379
7867,97.09491724200001
7868,93.49130976500001
7869,89.40317107299998
7870,82.10863591900001
7871,79.98090848599999
7872,76.568108172
7873,75.426898428
7874,61.98835156
7875,59.63023872400001
7876,57.40895144700001
7877,57.097217456
7878,57.589270453000005
7879,63.16945178100001
7880,76.03470588000002
7881,74.837182819
7882,73.022165113
7883,73.366491679
7884,76.47831428399999
7885,74.50015622299999
7886,86.63647814400001
7887,91.982490608
7888,99.101854637
7889,94.88859064300001
7890,96.883983338
7891,81.89079963900001
7892,76.96302390299999
7893,79.397226882
7894,76.122945555
7895,73.282836026
7896,70.348956403
7897,66.579927568
7898,58.438393411
7899,56.660383413000005
7900,56.311166525
7901,56.353477428
7902,56.33479101500001
7903,61.816023114000004
7904,73.090608838
7905,73.337481321
7906,68.91263724
7907,68.724269151
7908,73.129855696
7909,71.54880030199999
7910,73.00430274200001
7911,75.182977293
7912,71.67676826600001
7913,77.030676309
7914,73.204187815
7915,78.081032567
7916,81.50839901
7917,76.654217842
7918,75.99287831800001
7919,78.700532674
7920,71.288421817
7921,67.614128733
7922,59.674440172
7923,57.966524465
7924,57.226496943
7925,57.170361254
7926,60.703712343
7927,66.280764815
7928,75.911384171
7929,79.79177845500001
7930,76.103186009
7931,81.20417118600001
7932,81.038956231
7933,79.46380753700001
7934,82.99764627799999
7935,78.916527101
7936,78.91589022199999
7937,82.83816069699999
7938,77.868601975
7939,83.400749805
7940,79.622194413
7941,77.42762041799999
7942,79.001774542
7943,73.811201149
7944,69.80465406100001
7945,65.975644741
7946,57.634059107
7947,56.896380668999996
7948,56.90067342
7949,56.434523086
7950,60.26245498200001
7951,65.690642715
7952,74.929329452
7953,76.66462338
7954,74.82394761699999
7955,76.61852289600002
7956,77.15598596299999
7957,77.169562229
7958,81.523648918
7959,77.939419925
7960,81.302807519
7961,76.61069899399999
7962,75.500855325
7963,78.57519234400002
7964,76.6514898
7965,76.531964958
7966,75.30869073599999
7967,72.68072957
7968,68.499490803
7969,66.26363295799999
7970,58.721320875
7971,58.989794312
7972,57.535654320999996
7973,58.121085404
7974,61.607498641999996
7975,66.84839362999999
7976,77.202043598
7977,76.512389364
7978,74.13623989799999
7979,77.16090692
7980,77.97897672699999
7981,77.420643983
7982,81.668879094
7983,76.667540495
7984,76.21073497
7985,79.445361132
7986,75.28240240499998
7987,78.144364782
7988,81.448108384
7989,76.082652163
7990,74.092664187
7991,76.349802727
7992,70.269298973
7993,66.812549287
7994,58.514022297
7995,57.21509803499999
7996,56.794040792
7997,58.596202374
7998,62.4705506
7999,66.137497313
8000,75.72307855
8001,76.212400255
8002,72.94549024700001
8003,79.378701462
8004,76.974098204
8005,78.77163691700001
8006,90.846231645
8007,97.071174618
8008,102.014736545
8009,96.769839174
8010,96.34142792
8011,79.831435693
8012,75.766421194
8013,76.293198905
8014,73.524810136
8015,71.46681261799999
8016,67.904928712
8017,65.48250451999999
8018,57.288670511
8019,56.104323840999996
8020,55.697410289000004
8021,56.652076335000004
8022,60.925042208
8023,66.178498091
8024,75.786130538
8025,76.12340469
8026,74.021502025
8027,73.77710331099999
8028,78.455738665
8029,75.61848569200001
8030,80.10481781700001
8031,90.457715342
8032,90.314226637
8033,91.986586876
8034,74.97776282
8035,73.948562091
8036,75.80886036999999
8037,72.496568445
8038,72.103489279
8039,71.433221818
8040,67.803502153
8041,66.344927545
8042,57.887458761000005
8043,56.095016715999996
8044,55.859756886
8045,56.75057734
8046,57.278875172000006
8047,61.55680275
8048,70.57411575500001
8049,71.049268909
8050,67.789474963
8051,67.176853185
8052,69.407503073
8053,66.694623185
8054,66.93916636600001
8055,69.456540769
8056,67.711425004
8057,66.615073565
8058,68.700272389
8059,68.888214113
8060,69.804838599
8061,69.244142477
8062,70.222528942
8063,70.440503902
8064,68.422023299
8065,65.784705885
8066,58.112552642000004
8067,56.884054074
8068,56.86231524
8069,56.993668022
8070,57.400313251
8071,63.679346329999994
8072,70.99574454
8073,71.475550176
8074,68.76614451200001
8075,68.414508526
8076,67.800683201
8077,69.67246562899999
8078,67.762151486
8079,67.748446648
8080,85.405075851
8081,83.800593083
8082,68.85952551599999
8083,73.018502301
8084,69.425640232
8085,69.49963206999999
8086,70.086893627
8087,69.116832672
8088,67.38424272
8089,65.85910053900001
8090,57.404857281999995
8091,56.281938131000004
8092,56.017503207000004
8093,56.82084209200001
8094,59.562934223
8095,64.78814608500001
8096,73.53599496
8097,74.71470910699999
8098,69.71147084900001
8099,71.23975073700001
8100,75.138190454
8101,71.150795699
8102,71.033261542
8103,74.86510080900001
8104,69.78473866600001
8105,68.319998269
8106,72.01209539199999
8107,72.039204598
8108,70.944787386
8109,74.286549818
8110,70.360666462
8111,70.36033791999999
8112,68.475706634
8113,67.50062388799999
8114,58.788564929
8115,57.224571047
8116,57.100653533000006
8117,58.041723968
8118,62.708693329999996
8119,66.780891195
8120,73.846485676
8121,74.009773744
8122,70.606096268
8123,70.426934658
8124,74.303086758
8125,71.704214345
8126,71.40926296399999
8127,88.368531414
8128,88.224458697
8129,91.85455739700001
8130,79.079316807
8131,71.065259946
8132,73.067898621
8133,71.171894136
8134,69.069164937
8135,69.63369184
8136,68.828244865
8137,65.631811091
8138,57.901623197
8139,56.515992949
8140,55.422413473999995
8141,56.387904886
8142,60.328212629
8143,63.51319689100001
8144,72.95484406899999
8145,72.935004174
8146,69.992132185
8147,72.936317863
8148,71.681602299
8149,71.14678763900001
8150,84.275353143
8151,89.40404599600001
8152,96.534221885
8153,91.07235789699999
8154,95.40449674199999
8155,93.925875193
8156,97.17204189
8157,91.71451461699999
8158,87.76486671500001
8159,73.88797814099999
8160,76.254593611
8161,70.060357398
8162,58.45567245
8163,57.532033037
8164,57.638371275
8165,56.567688047999994
8166,57.573576543
8167,61.48734307099999
8168,72.96933157900001
8169,80.962471841
8170,75.65068889400001
8171,76.76658529400001
8172,74.673158535
8173,76.64265305100001
8174,73.497704869
8175,74.273035287
8176,74.91024888900002
8177,71.867708454
8178,77.670760329
8179,77.03965711699999
8180,78.43500476899999
8181,72.93443930400001
8182,72.203446121
8183,67.75422724900001
8184,62.630671473
8185,62.396245066
8186,55.368505958
8187,54.554897324
8188,54.323442164
8189,54.634728563
8190,54.869960133999996
8191,57.724949037
8192,62.782510169
8193,65.350316529
8194,60.782182635
8195,62.223958319000005
8196,61.029814774
8197,66.35079341699999
8198,72.687841358
8199,69.06736285000001
8200,63.705242458
8201,62.20679903
8202,66.60998379899999
8203,74.927758584
8204,72.823641178
8205,74.748526096
8206,70.4612937
8207,59.667749437
8208,61.834963564999995
8209,57.48634624899999
8210,55.403124077
8211,54.548270503
8212,54.307715891
8213,54.87248978699999
8214,55.436840503000006
8215,56.21799917
8216,58.272865358
8217,58.40792841
8218,55.853649086000004
8219,55.408697842
8220,57.765117828
8221,64.030828719
8222,55.598466461
8223,53.98967004000001
8224,53.824475349000004
8225,54.22461837499999
8226,53.985342863
8227,57.69436491500001
8228,58.61219895599999
8229,58.491409067
8230,58.750647308999994
8231,59.118637499
8232,59.0523616
8233,58.276535104000004
8234,56.413245981
8235,55.398684327000005
8236,55.320558191
8237,55.539388175999996
8238,56.169670409
8239,60.149956236
8240,62.594516932999994
8241,61.832292268
8242,59.118161747
8243,58.220577649999996
8244,62.312594178999994
8245,58.327348232000006
8246,62.562884693
8247,70.133606797
8248,68.00163823400001
8249,67.75147032999999
8250,61.246930596999995
8251,61.580842678
8252,62.436623639000004
8253,61.618472924
8254,61.689806586
8255,60.86259986
8256,58.384059258
8257,57.95822508
8258,56.164694315000006
8259,55.023980269999996
8260,54.94990523199999
8261,55.33264744899999
8262,55.65453225099999
8263,59.384913272000006
8264,62.424979387
8265,62.578664245
8266,60.324605114
8267,59.278515815
8268,61.349551324000004
8269,63.698221147999995
8270,66.468797923
8271,59.634704583
8272,64.52136469199999
8273,60.912513921000006
8274,57.59120429
8275,61.076787417999995
8276,63.187698495
8277,61.925629685
8278,61.68070090699999
8279,60.881531353
8280,59.414476756999996
8281,58.674057254
8282,56.60166735200001
8283,55.65540701
8284,55.296449968999994
8285,55.613757846
8286,55.850247087
8287,60.012112805
8288,62.613077222
8289,62.479631848
8290,60.418587392
8291,60.70165646000001
8292,60.04600639
8293,59.728437489
8294,59.096636171
8295,65.36632192
8296,66.878846415
8297,67.658153656
8298,66.360415288
8299,60.448875484
8300,61.527818028
8301,61.409616949000004
8302,60.968551625
8303,60.695699227
8304,59.271345079
8305,59.029688961000005
8306,57.190359944
8307,55.60548169
8308,54.96153958
8309,55.374894088000005
8310,55.966055753
8311,59.642603696
8312,62.573496465000005
8313,63.450536551
8314,61.231045615999996
8315,59.893120169
8316,63.132834259
8317,60.665515778999996
8318,64.004396433
8319,67.410352769
8320,62.838200625000006
8321,62.80579835900001
8322,65.761616777
8323,61.78548991899999
8324,62.844495836
8325,63.79655350599999
8326,62.870810282
8327,62.53821194800001
8328,61.247475986
8329,59.567019405
8330,56.907127324
8331,56.013164581000005
8332,55.744977723999995
8333,56.522294463
8334,56.685961242000005
8335,60.457607981
8336,64.717345056
8337,65.95713801100001
8338,61.801052511
8339,61.534728474000005
8340,65.772078693
8341,61.861324961
8342,67.26599084899999
8343,67.91853934000001
8344,64.677987521
8345,69.50769508500001
8346,64.354013919
8347,68.209700536
8348,76.07442360799999
8349,74.405534989
8350,64.037221854
8351,61.070028607
8352,59.376813353
8353,58.725734359
8354,57.187004686
8355,56.308613956
8356,56.058295435000005
8357,56.55204642
8358,56.682278413999995
8359,59.320996242
8360,62.57200044699999
8361,62.835122651000006
8362,60.138037214
8363,59.899659215
8364,62.55571872
8365,60.083535848
8366,71.806119561
8367,70.09144396
8368,68.233335314
8369,70.329178876
8370,67.92467255
8371,72.742698018
8372,71.71094996800001
8373,62.87095010499999
8374,62.167420809999996
8375,61.932737237
8376,59.416716464000004
8377,59.445683777
8378,57.224754335
8379,56.513153029
8380,55.792379747
8381,56.351031311999996
8382,56.719511579
8383,57.659520396999994
8384,60.108793387
8385,60.38540625499999
8386,57.000296297000006
8387,56.132805166000004
8388,56.038920408
8389,56.741982590999996
8390,63.74663127
8391,64.298302782
8392,67.544857808
8393,66.511692646
8394,62.930837769
8395,64.15708685999999
8396,62.610373261
8397,59.939953632
8398,60.03900075200001
8399,60.180668353
8400,60.088916117000004
8401,60.057387348999995
8402,57.938290361
8403,56.767586658000006
8404,56.392056704
8405,57.043361005
8406,57.705634967
8407,62.597560286000004
8408,67.378106591
8409,63.258834544
8410,60.65206594
8411,61.037225842999995
8412,67.248930651
8413,68.691296641
8414,72.84715115999998
8415,84.888766772
8416,79.964177022
8417,93.567535642
8418,89.93814009
8419,82.993187374
8420,81.614827281
8421,75.717524654
8422,75.274599268
8423,74.674931002
8424,72.866136989
8425,71.486652617
8426,66.858958022
8427,64.62969815
8428,62.057629529
8429,61.913953847
8430,64.475482838
8431,68.335132012
8432,74.235464717
8433,78.16948396999999
8434,78.036916085
8435,84.15771776599999
8436,86.11001623400001
8437,85.369036212
8438,91.30088402099999
8439,87.125021468
8440,88.331729485
8441,90.319863521
8442,89.419322011
8443,89.508189388
8444,93.017841406
8445,86.677360185
8446,83.649216182
8447,87.37749625999999
8448,82.014761451
8449,76.928903108
8450,68.120465171
8451,64.46100844
8452,62.712003056
8453,62.173316654
8454,64.532953157
8455,68.581960696
8456,78.380574587
8457,80.232031159
8458,75.663972325
8459,79.008890451
8460,86.714792857
8461,97.753931701
8462,114.635359768
8463,114.70307899
8464,113.657715516
8465,112.95022601899998
8466,116.967987837
8467,111.525545544
8468,104.72975802600001
8469,93.189269181
8470,88.340221649
8471,90.973069383
8472,81.26819223999999
8473,77.132272498
8474,67.485718453
8475,63.731065842
8476,61.399168972000005
8477,61.850926337000004
8478,65.70950973100001
8479,69.009056638
8480,80.89401364300001
8481,83.32351239
8482,80.016317971
8483,85.903028257
8484,92.853605407
8485,109.95102109599999
8486,120.755593428
8487,117.544124608
8488,112.027404792
8489,116.28105032999999
8490,110.52324278399999
8491,116.05621208
8492,111.101177581
8493,98.953803193
8494,93.83188033699999
8495,91.404259095
8496,88.98784656900001
8497,78.899261178
8498,70.781576304
8499,66.814192604
8500,63.699562201
8501,64.767326393
8502,68.17979181599999
8503,70.66964294799999
8504,83.61768422099999
8505,82.99528748699998
8506,79.51461149
8507,85.880706852
8508,87.07310933099998
8509,94.04328495600001
8510,104.584779075
8511,111.454672344
8512,112.85180009899999
8513,113.34780693799999
8514,109.910790142
8515,104.864847847
8516,93.836075265
8517,92.697871749
8518,91.64637149299999
8519,86.173855972
8520,86.921114661
8521,77.41843596700001
8522,67.84465285600001
8523,65.71370960499999
8524,62.742271585
8525,62.373087553999994
8526,66.598410488
8527,69.591260664
8528,79.304198572
8529,81.586361293
8530,78.63664079300001
8531,83.480095511
8532,87.164124391
8533,89.282069875
8534,95.648385238
8535,91.088432199
8536,113.56697297399998
8537,112.55971110600001
8538,111.210703543
8539,109.579388799
8540,92.689547004
8541,93.28637702099999
8542,91.045018799
8543,84.604907877
8544,85.493919374
8545,76.57136452
8546,68.39482944
8547,65.848661485
8548,63.440534719999995
8549,62.334910367000006
8550,62.725918154
8551,66.86640999000001
8552,76.317066607
8553,78.351951543
8554,74.22188547600001
8555,74.961535782
8556,80.979842496
8557,83.90619525599999
8558,90.48952166
8559,99.708048285
8560,111.90334582700001
8561,108.56784171099999
8562,106.080592462
8563,99.588951719
8564,89.001117847
8565,92.587057212
8566,87.692631049
8567,86.802863667
8568,83.807283565
8569,80.864156792
8570,72.509852509
8571,66.571665914
8572,64.660959639
8573,63.717569044
8574,63.753188263
8575,68.690191934
8576,78.50643473699999
8577,77.395731087
8578,74.944232535
8579,75.323770346
8580,83.12384791
8581,83.671668893
8582,109.438411065
8583,115.21947348700002
8584,117.39531553799999
8585,115.39100021400002
8586,117.28231118
8587,112.002069655
8588,101.544929561
8589,100.33314299499999
8590,93.77655936100001
8591,97.097982294
8592,90.509964355
8593,83.50811726500001
8594,75.25462016
8595,70.913821351
8596,64.84020566699999
8597,64.957153451
8598,67.787019203
8599,71.590522901
8600,80.868446128
8601,81.312976969
8602,81.299513104
8603,88.756642532
8604,91.04250258
8605,102.16559291700001
8606,119.22682452299999
8607,125.546332254
8608,121.300700194
8609,130.391989949
8610,126.88809645799998
8611,123.667323706
8612,117.958912855
8613,98.747130282
8614,95.606667
8615,92.20996846
8616,87.638389305
8617,84.79825986499998
8618,72.047257602
8619,66.578932821
8620,63.56048006
8621,63.995628728
8622,69.05221100199999
8623,72.063595236
8624,82.977418062
8625,82.00985902599999
8626,79.904793458
8627,84.36620312699999
8628,89.70873565100001
8629,108.60776448600001
8630,123.96549637500001
8631,116.93593485000001
8632,121.36955094700001
8633,121.78622819
8634,118.729931595
8635,118.788555926
8636,112.175238559
8637,95.849788082
8638,98.708578405
8639,90.29623891700001
8640,87.108551269
8641,84.439331419
8642,73.616484884
8643,72.820944866
8644,66.053309271
8645,64.018853047
8646,66.56302017
8647,72.994690549
8648,81.041631706
8649,82.171040012
8650,80.810772982
8651,89.006432479
8652,92.14823985700001
8653,104.046844318
8654,120.359870782
8655,123.794885043
8656,124.14592267199998
8657,141.924973369
8658,126.06581366200001
8659,132.346631532
8660,120.33688939499999
8661,119.452294725
8662,102.15875352399999
8663,93.75504357300001
8664,89.843650531
8665,80.039940543
8666,73.10795387499999
8667,67.652343333
8668,65.053304751
8669,64.260534228
8670,66.832356916
8671,71.014899852
8672,80.399169276
8673,80.20628148099999
8674,78.95677751900001
8675,85.070211833
8676,87.461930819
8677,98.713446205
8678,113.81492520399999
8679,116.55898857899999
8680,120.64175606700002
8681,118.53120656199998
8682,117.502609436
8683,117.43645585099999
8684,110.060194139
8685,95.897414338
8686,95.906507852
8687,93.315678018
8688,88.268887888
8689,85.35923739999998
8690,72.442083528
8691,68.83185414900001
8692,66.56261686799999
8693,66.276961333
8694,69.249255906
8695,73.934643763
8696,82.210503823
8697,82.19369865000002
8698,81.054673909
8699,87.655888439
8700,95.305374382
8701,119.9119819
8702,122.39341045500001
8703,122.632493844
8704,116.35261846700001
8705,129.44353199900002
8706,125.93537652200001
8707,126.29549563600001
8708,116.330281564
8709,113.527991346
8710,91.64621043700001
8711,89.79199934500001
8712,88.07570417400001
8713,81.24759259999999
8714,74.403410268
8715,72.429372615
8716,68.637844991
8717,65.17049286400001
8718,63.766648051000004
8719,68.294122051
8720,78.32424122399999
8721,79.396010345
8722,75.835217355
8723,75.656543074
8724,82.83753253
8725,100.84913064300001
8726,117.76619488
8727,111.17024868200001
8728,128.77953015
8729,123.235071982
8730,121.82515729400001
8731,121.06751637299999
8732,117.154657263
8733,113.84130074299999
8734,119.708237665
8735,112.880180298
8736,107.484189575
8737,84.504089172
8738,72.879512387
8739,69.657320239
8740,68.41894808
8741,65.57427923099999
8742,62.704356434
8743,67.855326248
8744,78.023483114
8745,79.703385424
8746,74.56135071199999
8747,80.15481651600001
8748,87.29429216599999
8749,106.781541801
8750,115.791290108
8751,121.674827827
8752,130.41326404400002
8753,120.98381422
8754,126.951854204
8755,122.51063169000001
8756,118.767134901
8757,116.04234415500001
8758,108.34318436200002
8759,94.39523489599999
8760,87.83471185
8761,81.311798554
8762,74.276415739
8763,69.532763963
8764,66.015043288
8765,64.18307281
8766,65.363887545
8767,68.470475974
8768,75.19085396
8769,74.854336157
8770,72.002747489
8771,73.06202780199999
8772,77.321355641
8773,84.64257950300001
8774,100.96812374
8775,110.604609923
8776,106.898623177
8777,113.40744441299998
8778,113.726059815
8779,112.273967087
8780,113.75594080500001
8781,99.391639898
8782,92.91516888999999
8783,89.85507446499999
8784,90.10793686400001
8785,86.25850517
8786,75.239176695
8787,68.36765104599999
8788,65.41175764799999
8789,64.610499547
8790,67.793050144
8791,72.978118199
8792,83.80072659999999
8793,82.48365952099999
8794,81.233028482
8795,85.047177035
8796,86.360336069
8797,99.38273906399999
8798,98.562099708
8799,111.820500023
8800,118.10196907400001
8801,121.046137703
8802,116.559371306
8803,111.548758869
8804,103.603150071
8805,96.399574528
8806,97.725687682
8807,93.838800908
8808,90.624409085
8809,85.457738029
8810,73.681371561
8811,67.815813572
8812,65.4024222
8813,64.21940676599999
8814,66.646148207
8815,71.66986513100001
8816,80.969019108
8817,82.21741176
8818,83.077328573
8819,85.259954759
8820,92.843021224
8821,93.415744067
8822,107.421955402
8823,118.264182582
8824,131.443115242
