Wind Speed (m/s),Wind Direction (°),ActivePower (kW)
6.117920876,261.1195068,550.7985229
3.438532114,242.2664032,46.92385864
2.411221027,260.0596924,1.064666986
1.532423019,321.5252075,0
3.368549109,42.29878998,0
3.338901043,45.0971489,0
2.827961922,53.70545959,0
2.781765938,34.07955933,0
1.466640949,45.12905121,0
0.923116326,194.6631927,0
2.006691933,329.9075928,0
3.549371004,329.5588989,0
3.98032093,283.1445923,90.42629242
2.814014912,259.6993103,17.19309998
2.9377141,258.5823059,8.310149193
2.303153992,263.5098877,2.459798098
1.085335016,228.4635925,0
1.156257987,225.7299042,0
2.146792889,219.6309967,0
2.271316051,239.4822998,0
3.834585905,203.9600983,21.85950089
4.020763874,198.9319,111.4642029
4.961260796,196.6381073,242.6737976
4.96430397,209.9416962,257.006897
4.644021988,210.4322968,201.9544067
4.604073048,207.1932068,191.9152985
4.594119072,204.447403,186.1502991
3.928095102,197.9232941,72.6978302
2.620528936,185.3661041,-0.110799998
2.578274965,220.0825043,0
3.393043041,245.219696,0
3.288033962,248.5028992,0
2.944650888,264.7175903,0
3.545267105,274.4649963,0
3.068416119,271.552002,0
2.740736008,281.0350037,0
2.365304947,287.4988098,0
2.479309082,285.0802002,0
2.259322882,285.4692078,0
2.626456022,290.7839966,0
2.123048067,278.4590149,0
1.723409057,276.8857117,0
1.967381001,283.5517883,0
1.998257995,286.1004028,0
2.019537926,298.5198975,0
2.213371038,284.2626038,0
2.802654028,275.6294861,0
2.4841609,255.1513977,0
2.299439907,275.8970032,0
2.564749956,293.403595,0
2.333439112,286.0914917,0
2.574182034,289.6766968,0
2.350616932,298.3013916,0
2.571583986,323.1307983,0
2.499967098,323.7420044,0
2.429380894,314.1524963,0
2.06754303,293.5126038,0
2.020206928,299.245697,0
2.205621004,311.8434143,0
1.679460049,337.370697,0
0.861916125,23.76283073,0
1.247022986,22.77275085,0
1.235427976,35.19715881,0
1.549852014,359.0835876,0
1.45470798,0.685392797,0
1.341580033,345.519104,0
1.183140993,10.10848999,0
1.132606983,15.33020973,0
0.634564579,351.3901062,0
0.925961971,324.2390137,0
1.79607296,317.7549133,0
1.94223702,303.2571106,0
2.035459995,295.7044067,0
1.984354019,289.3985901,0
1.331622005,283.6950989,0
0.888754189,304.6643982,0
0.755873322,276.6174927,0
1.388898969,290.2132874,0
1.646311998,288.6054993,0
1.077770948,283.7237854,0
0.660871625,293.5570068,0
1.036535978,317.0320129,0
1.315734982,301.0875854,0
1.793635011,287.353302,0
1.295487046,287.0374146,0
1.51433599,319.0855103,0
1.358479977,320.3432922,0
1.146129966,325.9700012,0
0.776749015,352.1976929,0
2.048541069,12.27396011,0
3.310790062,23.69684029,0
2.359081984,29.75060081,0
1.481595993,20.82580948,0
1.463390946,14.84123993,0
1.457708955,358.9613037,0
2.292057991,330.956604,0
2.511126041,343.3710022,0
2.017967939,5.123559952,0
2.220236063,343.1451111,0
1.370951056,0.231510594,0
1.390481949,7.508999825,0
1.291720986,24.91282082,0
1.58436799,351.7755127,0
1.917878985,20.40387917,0
1.807417989,24.96751022,0
2.338536978,32.90319824,0
2.099661112,22.45774078,0
1.68918705,28.41136932,0
1.474946022,19.47748947,0
1.255839944,28.23246002,0
1.492715955,47.10623169,0
1.280483961,25.12488937,0
1.505563974,36.14540863,0
2.418245077,46.20516968,0
1.712425947,17.84395027,0
1.756710052,28.25861931,0
1.965554953,26.68996048,0
1.646517038,34.0658989,0
1.909646988,45.79542923,0
1.075711966,68.24196625,0
1.481201053,40.66756058,0
2.1722579,24.42033005,0
2.076925993,38.085289,0
1.693611026,16.98007965,0
1.066393018,14.56877041,0
1.287099004,353.2149048,0
0.931053877,11.5173502,0
1.760658979,289.4590149,0
1.659219027,320.9173889,0
1.558508039,330.627594,0
1.828191042,338.7619019,0
1.518239021,354.4003906,0
1.92395401,347.2625122,0
2.045753956,348.3606873,0
1.376690984,351.3442078,0
1.222372055,8.310117722,0
1.584496021,347.5929871,0
1.707427025,299.3434143,0
1.700857997,342.4256897,0
1.767438054,338.3458862,0
1.354372025,347.6932068,0
1.449728012,19.52215004,0
1.026397943,343.2304993,0
1.075824976,299.1888123,0
1.490079999,317.9439087,0
1.541556954,333.4901123,0
1.944206953,305.6903992,0
1.467107058,309.9616089,0
1.936596036,319.4252014,0
1.506440043,328.3710938,0
1.677680969,2.708344936,0
2.387952089,37.33086014,0
2.313631058,36.13544846,0
2.934815884,44.72687912,0
3.007119894,45.69467163,0
3.248182058,49.17811966,0
3.509108067,51.75875854,0
3.894095898,52.56671906,26.90776062
3.811651945,55.42116165,43.3959198
3.797986984,57.59254837,52.81985855
4.431546211,61.06005096,143.3876953
4.658003807,50.50571823,189.1598053
4.497604847,41.42811966,147.9535065
4.297243118,41.4914093,130.4458008
4.023893833,45.48490143,98.32792664
4.082740784,36.00379181,99.45089722
3.784190893,45.66711044,50.66511917
3.077250957,74.51854706,-0.413933396
2.879432917,61.82210922,0
2.922846079,64.27826691,0
2.878730059,79.16091156,0
2.966813087,88.87329102,0
2.173475981,92.98890686,0
1.077486992,82.15762329,0
1.112159967,56.01893997,0
1.516680002,42.70027161,0
1.628044009,39.71672058,0
1.927708983,41.15830994,0
2.249931097,41.04533005,0
2.608268023,31.93795013,0
2.157771111,38.0764389,0
1.850412011,58.67438889,0
1.715499997,48.01700974,0
1.660794973,46.49411011,0
1.558200002,54.40546036,0
1.394894958,72.02063751,0
1.791399956,57.86719131,0
1.693254948,38.05078125,0
2.341434002,25.18384933,0
2.094820023,36.09001923,0
2.322572947,30.85860062,0
2.369714022,34.73200989,0
2.030857086,39.39146042,0
1.909212947,55.68827057,0
2.025012016,47.52342987,0
1.78511405,54.76964951,0
1.697700977,46.43807983,0
1.653422952,41.44453812,0
1.581624031,23.57793045,0
2.088212967,19.02124023,0
2.38905406,22.06583977,0
2.531164885,13.56301022,0
2.842648983,8.087301254,0
3.155280113,6.280268192,0
3.063299894,8.269182205,0
3.225876093,8.629403114,0
3.343065977,7.600961208,0
3.536009073,5.48122406,0
3.553841114,4.155317783,0
3.277570963,353.5885925,0
3.000684023,5.696247101,0
3.478202105,11.10219955,3.2235291
3.355472088,3.527293921,8.868048668
2.920514107,10.17844963,0
3.666404963,10.92803955,0
4.28040123,9.913742065,94.62555695
3.730196953,12.90235996,52.3945694
3.584069967,13.92731953,36.68281174
3.774099112,8.276496887,34.55487061
3.204025984,19.21250916,0.727069974
3.477643013,26.58081055,0
3.489161968,35.4969902,0
3.432713032,29.28199959,0
3.505309105,25.09589005,18.6375103
3.606780052,22.52812958,43.27090836
3.507882118,21.69054031,30.69854927
3.999244928,15.85779953,92.32878876
4.213671207,14.69262028,118.8047028
4.227851868,15.53314972,119.5442963
3.81686306,19.06016922,71.74368286
3.762202978,25.40216064,52.3697319
3.253205061,30.17260933,19.86819077
3.513597965,34.7767601,29.4529705
3.082019091,43.09379959,24.41947937
2.828996897,49.86983109,0
2.34059906,46.95806885,0
1.99061203,40.82189941,0
1.33047998,63.78231049,0
1.852110982,63.98546982,0
1.812322974,39.8028717,0
2.142246008,14.61948967,0
2.347667933,23.8671093,0
2.19472599,26.10190964,0
2.676707029,22.87532043,0
3.125965118,20.43096924,0
2.936960936,25.9383297,0
2.337577105,44.33404922,0
1.984230042,40.1420517,0
2.488656044,57.94406128,0
2.336914063,66.41983032,0
2.305339098,49.24758911,0
3.028259993,83.29120636,0
2.476528883,68.04409027,0
2.371046066,52.97871017,0
1.734061956,33.89609909,0
2.283548117,49.13568115,0
1.761489987,53.44181061,0
2.066394091,75.67359924,0
2.301381111,25.82879066,0
2.455156088,21.15815926,0
2.198658943,20.17939949,0
3.234329939,4.926883221,0
2.97578311,11.0941,0
3.344829082,10.13570023,0
3.866637945,20.27356911,65.53579712
4.143818855,9.509673119,121.266098
4.089263916,13.43350029,97.17002869
3.761445045,15.47210979,67.97541046
4.111155033,10.50271988,114.8106003
3.446238995,18.49271011,43.61320114
3.100599051,15.05926991,20.09579086
2.606564999,16.35271072,4.609004021
2.973617077,8.493021965,0
3.216226101,3.828052998,0
3.196949005,5.558269024,0
3.889816999,1.871186972,25.74585915
3.717694044,359.5335999,76.46456146
3.758999109,2.063134909,102.0262985
4.073944092,354.8001099,127.4552002
4.252287865,358.9176941,138.9669037
5.475686073,352.0869141,353.1914063
5.613133907,355.4379883,380.2597961
5.627838135,355.6929016,394.4342957
5.332069874,356.70401,311.126709
5.474349976,7.425289154,364.3678894
5.862143993,0.892565787,452.302887
6.139550209,357.8294983,569.2905273
5.543280125,10.45123959,374.0126953
6.081160069,12.60204983,533.3833008
5.911970139,15.19756985,469.270813
5.487372875,12.04823017,359.8352051
5.205236912,12.71008015,290.0291138
5.89736414,10.84016991,454.6149902
6.09603405,14.95654964,512.8604736
5.688676834,21.4624691,426.2084961
5.259412766,39.25989914,308.7384949
5.363354206,43.9785881,324.3375854
4.641179085,52.60000992,193.8222961
4.213870049,56.61418915,120.5046005
3.927422047,37.11177826,104.8929977
4.794333935,25.08326912,235.7294006
5.363543987,28.61302948,335.066803
5.301590919,36.33737183,327.2611084
4.499606133,37.80315018,182.1051025
4.650920868,41.1445694,205.3450012
4.389233112,43.22045135,194.9951019
5.10538578,48.62488937,298.0956116
4.622927189,56.16944885,180.0234985
5.307519913,54.81684875,326.3945007
5.210789204,61.12902832,306.436615
5.120509148,61.27336884,291.9522095
4.722596169,62.15475082,227.2149048
4.332884789,68.55592346,144.223999
3.898736,64.86164856,87.27192688
4.162116051,70.72543335,118.3900986
4.428340912,60.94475937,131.5843048
4.699212074,60.89054108,188.8383026
4.554125786,56.92660141,156.9476929
3.902523994,62.61265945,72.13343048
3.775923014,61.35606003,59.901371
4.489990234,49.56433868,141.3567047
3.895191908,47.19260025,77.20420074
3.78433609,46.6990509,49.77180099
3.041544914,50.27339172,10.14188957
2.760440111,57.87137985,1.298465014
2.322231054,44.01483917,0
2.634083986,40.30659103,0
2.412420988,55.74684143,0
3.348408937,45.05677032,0
3.699660063,38.09944153,6.503195763
3.835004091,36.40692902,55.25122833
3.690432072,40.68040085,30.43022919
3.767316103,43.53644943,39.20581055
3.423000097,55.15956879,13.98536015
3.123739958,57.84420013,0
3.233357906,50.90058899,0
3.022399902,50.42565155,0
2.87311697,42.34371948,0
2.841743946,67.31861877,0
3.098329067,71.27749634,0
3.549098969,65.5001297,4.120718956
3.56041193,58.70944977,23.01824951
3.799424887,49.42490005,49.71125031
3.493375063,54.8712883,33.88525009
3.426162958,62.66918182,0.280267894
3.371193886,58.92684174,16.85463905
3.427903891,51.90338898,0
3.929828882,64.5999527,49.14266968
3.777802944,60.82299042,50.63042831
3.788187981,52.83794022,56.41590118
4.057579994,52.63068008,91.7159729
3.584238052,64.63847351,36.66468048
3.975905895,69.53981781,74.04373932
4.030573845,72.47994995,83.2296524
4.162899017,68.52285004,98.6335907
4.452299118,63.38938141,134.028595
4.625758171,53.55104065,148.5993958
4.30214119,58.88983917,108.4950027
3.978663921,61.57278824,62.88574982
4.119246006,61.06013107,88.62149811
4.416720867,59.45806122,144.2138062
4.426997185,59.81745911,145.5962982
4.415775776,62.20378113,153.4069977
4.546059132,64.81285095,175.7344055
4.754769802,63.14458847,211.1463013
4.788682938,70.74984741,201.3363953
5.249051094,69.23860168,283.1299133
4.623341084,74.02581787,163.3029022
4.908088207,74.23712921,222.516098
5.053940773,69.77365112,251.4069061
4.898619175,67.86157227,248.6517029
4.768210888,70.25227356,219.0413055
4.688570976,62.75270844,198.3197937
4.142632008,60.01190186,126.7425003
4.24622488,65.79688263,158.0014954
4.595057011,68.92710114,212.3941956
5.068080902,70.18457031,310.9413147
5.355169773,69.60507202,344.6319885
5.254971027,63.94926071,318.6545105
5.154366016,62.91716003,283.7072144
5.262365818,69.70892334,329.8315125
5.024988174,70.51838684,270.0035095
4.873614788,66.69750214,232.3117981
4.970848083,66.83006287,268.1796875
4.863644123,69.47667694,248.7787018
4.972809792,64.50726318,254.9382935
4.444500923,68.46472168,183.1708069
4.564305782,69.01938629,198.7129974
4.380957127,68.00776672,167.0278931
4.365046978,65.07051086,161.6853943
4.610575199,59.51779938,214.3350983
4.951865196,56.33420944,263.5091858
5.031444073,67.26808929,276.7063904
4.375514984,58.93703842,199.5720978
4.34229517,60.94108963,178.941803
3.734461069,56.84481812,91.04000854
4.317204952,47.0063591,168.9232941
3.449982882,50.62958908,47.72214127
4.177444935,29.60956955,149.8311005
4.331487179,28.93431091,171.7059021
3.685753107,29.93881035,91.05207062
4.427248955,27.27145004,184.2716064
3.848747969,30.43559074,112.1207962
5.12536478,31.24530983,332.718689
4.773073196,38.36719131,243.9113007
4.452680111,47.87707138,239.3516998
4.758817196,49.27602005,287.8705139
5.025023937,26.92923927,332.7391968
5.529035091,33.20518112,451.401886
5.198281765,29.00050926,354.2773132
5.356696129,30.52456093,386.9703064
5.798751831,28.43988991,477.5061951
5.995849133,27.13281059,577.5236206
5.84735918,24.35868073,509.2182922
6.011654854,24.22777939,554.4138184
5.571848869,19.83377075,439.6391907
5.495512009,19.93738937,435.5452881
5.70471096,18.78203964,453.4874878
6.300344944,15.80070972,601.7852173
6.014042854,13.0328598,507.8279114
6.031216145,14.58078957,532.8284302
5.566144943,16.44524956,381.9439087
5.773105145,19.88204956,432.2750854
5.595221996,24.74375916,396.6431885
6.013648987,24.98637009,524.6124878
6.827919006,26.16485023,779.0297241
7.003220081,32.29172897,886.5300293
7.399848938,32.0656395,1047.680054
7.760284901,30.6294899,1236.004028
7.321148872,36.18827057,1071.660034
8.451489449,34.42016983,1484.470947
8.057979584,36.26145172,1334.927002
8.81710434,40.30802155,1722.275024
7.822524071,43.21963882,1265.657959
6.598363876,46.91004181,721.2932129
7.048316002,46.74657822,919.3505249
6.574428082,49.42063904,735.2109985
6.528004169,50.15618896,719.810791
6.742646217,51.34790039,764.3469849
6.866394997,49.99597931,859.9785767
6.858932972,52.64693832,813.9014893
6.671702862,54.90674973,763.5936279
6.776122093,51.88246918,781.3840942
6.903055191,50.81093979,832.8074951
6.898013115,52.92913055,818.3250122
6.913561821,50.8220787,792.0756226
7.730154991,51.85263824,1129.822998
7.595898151,55.38182068,1089.823975
7.811600208,56.10995865,1211.619019
7.437768936,62.97537994,1069.688965
7.06447506,58.57970047,885.9418945
6.970925808,57.85541916,854.7351074
6.865098,65.36997986,849.1791992
7.341320992,63.16400146,986.0322266
7.474562168,67.95398712,1070.342041
7.621308804,69.17710876,1106.302002
6.82006216,74.87365723,878.7567139
6.686604977,77.90885162,878.4025879
6.809186935,79.30645752,948.239624
7.439178944,77.57745361,1137.765015
6.353466034,79.50631714,871.3994141
5.541452885,83.06358337,607.8842163
5.802021027,79.80322266,610.1317139
5.833425999,84.38900757,500.8616943
6.235191822,76.62072754,527.4187012
7.186863899,77.26708984,764.0056763
6.647095203,78.3000412,698.2683716
4.772192955,78.48092651,233.5549927
4.322182178,78.06685638,167.6645966
5.401615143,79.49192047,323.0415955
4.726156235,74.57176208,184.4208984
4.312204838,80.74687195,136.1446075
3.912197113,78.72132874,112.725502
2.887317896,81.88374329,13.87790012
2.523494959,90.84594727,3.93405509
2.255265951,104.8839035,0
1.57911694,127.3497009,0
1.478888988,72.86457825,0
2.707652092,62.11215973,0
2.827061892,64.89961243,0
2.183213949,59.40243912,0
3.483633995,53.62321091,0
4.308949947,45.04570007,102.6044006
4.400723934,56.93964005,159.1692047
6.113629818,63.54257965,511.7359009
6.658896923,64.90480042,718.1870728
6.470258236,62.29399872,682.3250122
6.938950062,59.99890137,824.7734985
6.930314064,62.0064888,834.0988159
7.456418037,64.74817657,1046.957031
7.553913116,71.05227661,1085.275024
7.828344822,69.82478333,1296.241943
8.068412781,72.76264954,1332.597046
8.52320385,72.02677917,1557.333008
9.010077477,70.69759369,1724.458008
9.454740524,70.17046356,1841.366943
9.136208534,67.56884003,1748.339966
9.117609024,63.49803925,1773.706055
9.259967804,67.7612915,1873.314941
10.03147984,68.95340729,2218.335938
9.134613991,69.13771057,1896.560059
9.447176933,68.26303101,2029.286011
9.179549217,67.02105713,1894.88501
9.08131218,65.93727112,1784.33606
9.715704918,66.8659668,2146.616943
9.614997864,65.48497772,2065.989014
9.053185463,66.11976624,1825.821045
8.892832756,67.6672287,1789.514038
9.571136475,65.67281342,2077.460938
8.887704849,64.35032654,1763.912964
8.30228138,59.4058609,1479.322998
9.118247032,62.94771957,1855.194946
9.791410446,61.48461151,2209.8479
9.405750275,60.55138016,2022.998047
9.40260601,59.81657028,2077.26001
9.443595886,54.09820938,2139.087891
9.970882416,57.57065964,2329.606934
9.915802956,58.17449951,2303.964111
10.47243023,60.03990936,2518.738037
9.833349228,59.66548157,2256.409912
9.776497841,59.54114914,2223.150879
9.333586693,59.05575943,1984.970947
9.002326012,57.36948013,1847.902954
9.13643837,60.06291962,1918.332031
8.215464592,61.79055023,1445.27002
8.437998772,55.87778091,1538.697021
9.31083107,60.02135086,1930.119995
8.357364655,58.74188995,1501.312988
8.151747704,60.17343903,1432.984009
7.84361887,59.28974152,1364.895996
7.019526005,58.29494858,977.9802856
6.278750896,54.0309906,658.7957764
6.083878994,53.91812134,695.3007813
6.672605991,51.3667984,830.2125244
6.132969856,58.18133926,640.8109131
6.746201992,50.91057968,910.979187
6.837403774,44.65563965,974.8563843
6.092270851,41.45861053,746.8322754
6.188483238,37.05728149,692.4536133
7.227774143,32.84798813,1017.439026
6.719842911,33.52851105,857.1621094
6.871254921,22.54463005,905.8707886
7.025847912,31.14388084,930.0278931
5.891077042,34.6072998,530.1395264
6.487709999,35.02273941,836.6104736
6.93530798,30.18338966,895.3306274
5.53990984,28.72267914,496.8243103
5.36299181,38.5079689,436.7955017
5.665814877,34.38513184,435.7955017
6.164029121,31.56315994,594.0192261
4.836702824,45.02402115,257.3811951
5.451476097,41.40769958,364.4797058
5.578292847,34.22808838,437.1184998
5.709441185,36.82888031,453.2402039
5.852974892,38.73110962,485.2958069
5.970855236,36.61732864,479.6994019
4.734550953,37.24433136,238.5493011
4.55065012,24.32761002,197.4398956
5.409760952,27.18305016,388.8493042
4.466423988,24.25675011,194.1439972
5.058087826,25.87034035,304.6683044
6.103552818,29.19068909,524.1777954
6.078833103,33.85459137,543.6210938
6.238823891,41.65641022,598.1688232
6.775290012,48.35634995,840.4129028
7.096018791,64.26641846,875.1967163
7.524437904,64.60630035,1123.713013
5.612458229,61.55384827,423.1176147
7.687069893,59.28659058,1212.521973
8.545862198,55.71591949,1660.093018
8.45291996,56.65547943,1616.192993
9.167002678,58.56209183,1890.417969
8.724807739,58.53023911,1692.978027
10.60842991,57.63376999,2573.991943
10.97157001,59.50133133,2686.456055
10.64286041,60.75817108,2526.943115
9.915618896,58.83184814,2186.670898
8.531813622,56.25582123,1587.668945
6.869277,55.10150909,889.1405029
7.08453989,52.23363113,1013.142029
7.634181976,61.89191818,1190.057983
7.167523861,61.35552979,980.3276978
6.730535984,62.24036026,769.4672241
6.997500896,65.18559265,876.3228149
7.143737793,68.16365051,900.6740723
6.56487608,64.95596313,721.4840698
6.866267204,64.55563354,809.0438232
7.141740799,60.38563919,879.8104858
7.179947853,57.10969925,988.3634033
7.396493912,61.32608032,1052.06604
7.397850037,64.77023315,1111.902954
7.46707201,67.91457367,1058.228027
7.503620148,65.83043671,1080.630981
6.804309845,61.55649185,811.5167847
6.12800312,64.42904663,584.9891968
5.819935799,67.08046722,471.3691101
5.896073818,65.85414886,502.5559998
6.759601116,72.10056305,782.6682739
6.355465889,69.6810379,673.3834229
6.244728088,73.1161499,559.6046753
5.435515881,78.21353149,493.8068848
5.413926125,77.89703369,478.987793
4.856656075,79.69741058,372.3587036
5.299670219,76.10904694,376.4979858
5.393933773,70.42769623,253.1331024
5.62459898,65.35030365,358.9164124
5.593418121,73.88295746,359.3794861
5.386664867,71.16233063,307.9845886
5.490064144,65.07449341,314.5143127
5.769127846,63.64411926,424.7441101
5.160571098,64.27039337,284.1404114
4.529907227,46.41584015,160.6840973
5.379251957,46.15047836,276.4784851
5.555195808,53.4468689,369.5570068
6.106650829,55.36058044,508.5963135
6.063561916,57.29489136,487.4663086
6.402266026,53.86788177,628.3389282
6.543635845,63.48432159,677.6766968
6.49571991,63.07183075,666.2399292
6.230288982,71.06963348,553.0230713
5.231945992,75.66172791,344.8510132
5.792531013,74.81800079,413.9870911
6.778625011,71.7840271,744.9525146
7.025866032,72.14002228,846.5944214
6.45451498,75.32021332,614.6087036
6.818586826,72.61496735,743.565918
7.251821995,70.9176178,923.7393188
7.32997179,71.06961823,967.876709
7.578811169,71.82769775,1096.728027
7.944087982,67.56918335,1198.43396
7.886631012,66.01464081,1083.240967
7.518247128,70.24141693,1025.68103
7.607592106,72.07171631,1089.70105
7.549553871,69.23433685,1040.552002
7.746491909,66.67082977,1105.849976
8.161893845,65.78984833,1197.269043
8.090612411,70.81247711,1282.817993
7.865622044,71.46608734,1197.319946
7.626755238,69.16782379,1069.784058
7.279154778,67.70292664,946.3237915
7.847957134,60.76882935,1108.718018
7.562007904,66.72557068,1004.171021
7.620320797,66.78977203,1092.53894
7.881621838,64.59272766,1140.512939
7.884377003,65.7723465,1170.998047
7.922451019,56.7781105,1119.406982
7.678152084,65.05734253,1036.970947
7.557855129,55.57172012,985.5490112
7.307291985,54.35610962,921.3444824
7.084157944,48.39495087,883.9332275
7.231235027,44.77310181,966.1403198
6.930171013,46.31219864,839.9719238
7.48220396,48.63882065,1038.180054
6.957141876,52.08084869,839.4666138
6.623683929,52.80059814,707.5465088
6.191267014,49.79605103,590.5767212
5.394981861,38.54970932,308.651886
5.740777969,43.8804512,412.4154968
4.580248833,43.45862961,185.7624054
4.719717979,40.1344986,230.186203
6.097581863,43.99599075,529.9990234
5.178734779,40.34445953,318.699585
4.869434834,34.2797699,273.8287964
6.515312195,49.5802002,688.0548096
6.141654968,60.20267105,621.6312256
5.822099209,55.30913925,505.1365051
7.005055904,66.43950653,827.2584229
6.823636055,58.19075012,804.5927124
6.288653851,51.29124832,657.6749878
7.530683994,50.70761871,1114.661987
6.911483765,59.774189,840.8419189
6.145930767,53.29701996,641.1428223
5.583906174,55.68347168,527.1549072
7.087184906,35.66371918,1140.517944
6.336619854,34.73699951,796.6085815
8.489222527,32.75098038,1553.724976
6.862782955,40.1809082,951.1834717
7.266795158,35.23239136,1070.505981
7.101819038,38.26438904,1098.765991
7.68539381,29.50601006,1332.397949
6.739946842,38.58140945,855.020874
6.247378826,31.86215019,704.300415
6.079100132,25.97097015,621.2811279
6.726477146,25.62902069,789.869812
6.312195778,29.81888962,708.1196899
4.926661968,32.65419006,274.5281982
5.019802094,27.58694077,311.9054871
5.443205833,35.64471054,426.9547119
4.460519791,29.06352043,201.4835052
5.837712765,22.54548073,459.4346924
6.30709219,17.73715019,637.8422241
5.558619022,22.77613068,398.8770142
5.814558983,22.21190071,469.2414856
6.280183792,22.72709084,595.28302
6.125720978,20.13027954,554.1923828
6.55068779,19.02359009,686.8012695
6.460296154,20.91374969,655.9987793
6.389619827,18.2074604,620.6729126
5.973618984,18.45041084,544.5667114
6.142309189,19.30616951,566.3635254
6.008560181,15.88105965,533.6481934
5.494007111,17.25522041,387.2406921
5.052598953,18.21550941,275.2161865
5.145922184,15.56945992,308.0762939
5.003105164,15.45086956,284.9978027
5.770697117,11.71722984,455.0747986
5.357000828,18.40634918,347.2915039
4.940776825,22.17251968,278.494812
5.265781879,20.25461006,319.9866028
6.092178822,18.8418808,527.3521118
6.473880768,18.93219948,657.7484131
6.373645782,23.2614994,653.4279175
6.903477192,22.54203987,831.1254883
6.844553947,24.32509041,827.5327148
6.868381023,26.07439995,813.2041016
6.756235123,26.86356926,779.8986206
6.558303833,31.78280067,742.2684937
7.270743847,36.33192062,998.9182129
7.365768909,39.51673889,1062.301025
7.101096153,37.73207855,946.9036255
7.682472229,40.3992691,1169.973999
7.293976784,39.1221199,1002.164978
7.137628078,37.04093933,954.9266968
7.098724842,41.12540054,875.3505249
7.389966011,39.645401,1068.884033
7.500110149,39.72774887,1060.837036
7.642776966,40.117939,1192.062988
7.257565975,41.58557892,982.3792114
6.883616924,42.45306015,807.588623
7.337997913,44.25415039,1006.294983
7.606197834,46.22172165,1138.838989
7.860429764,47.00270844,1278.501953
7.436168194,51.76757813,1031.380981
7.492747784,48.02148056,1093.012939
7.165019989,46.60289001,964.1959839
7.138979912,48.82302094,936.953186
7.416322231,48.02322006,1068.353027
7.721932888,50.65106964,1207.067017
7.838383198,50.90288925,1244.18396
7.964179039,52.87850952,1314.985962
7.673233986,51.5246315,1206.399048
8.101424217,57.44184875,1362.592041
8.282732964,55.09548187,1444.79895
8.092762947,54.25703812,1380.246948
8.372623444,57.04209137,1435.521973
7.407838821,58.54841995,1077.850952
6.790133953,62.29026031,799.8140259
6.64112711,65.43215179,705.8679199
6.172885895,64.16655731,563.8383789
5.517049789,66.85198975,403.9671021
5.931661129,64.37123108,546.2327271
5.360704899,71.6888504,406.4504089
6.421244144,71.95645905,624.7174072
7.777923107,69.22868347,1179.006958
7.863616943,72.48195648,1187.848022
6.969883919,76.24878693,983.2346802
9.472053528,71.68930054,1890.500977
9.289808273,70.97566986,1861.876953
9.633946419,71.74022675,1994.129028
9.243797302,68.00428009,1782.552002
8.102710724,69.69724274,1305.072021
7.463563919,69.23419952,1029.786987
7.539570808,71.32446289,1050.36499
7.576251984,71.99262238,1054.936035
7.745461941,69.94023132,1147.442993
7.770980835,62.90272903,1116.198975
8.170117378,61.66545105,1356.51001
8.197009087,63.90618896,1444.053955
8.016281128,70.99993896,1318.536987
8.351307869,69.03894806,1492.848999
8.868583679,66.29625702,1628.54895
9.17930603,67.13313293,1816.63501
9.346508026,65.1652298,1867.536987
9.471538544,62.77793884,2049.043945
9.346609116,66.23745728,1892.525024
9.622141838,61.76065063,2082.799072
9.049850464,59.46899033,1820.743042
8.526986122,57.75098038,1497.869019
7.920391083,57.92079926,1262.905029
7.930822849,52.48757935,1224.519043
8.052122116,51.67654037,1254.399048
7.890342236,49.71807861,1171.083008
7.857367992,48.24515915,1223.699951
8.021100044,43.39891815,1299.749023
7.65588522,44.14529037,1125.348022
7.05008316,42.01382065,884.6898193
7.25612402,42.21186066,955.6237793
7.626728058,38.4076004,1147.942017
7.612079144,29.61961937,1154.197021
7.571812153,35.51364136,1055.661987
7.145555019,33.70544815,915.4874268
7.285464764,37.00780869,960.3967285
7.884840965,36.11407089,1238.640991
7.957015038,36.21781158,1317.905029
7.490913868,35.65097046,1118.824951
7.020212173,37.850811,836.2188721
6.845970154,40.45460129,778.5579224
7.055658817,44.70909119,859.0521851
7.342201233,45.02164078,969.9404907
7.072823048,44.75120163,901.8673706
6.90920496,37.43706894,830.2769165
7.291901112,42.64377975,1017.54303
6.554276943,42.29222107,741.2263184
6.369791985,46.75912094,708.1699219
6.687603951,48.41125107,755.6146851
6.484545231,38.89524078,781.281311
6.792616844,45.62585831,826.9077759
6.140485764,55.3237381,639.0501709
6.113706112,43.84189987,687.5551147
5.880152225,44.38249969,535.4921265
6.533585072,33.73960114,776.3795166
6.622014999,32.59371185,834.7410278
6.131457806,37.24536896,650.9091797
6.413197041,39.86645126,787.617981
6.767718792,43.97098923,860.3131714
6.111499786,50.65536118,593.7813721
6.813681126,58.5159111,884.6016235
5.437852859,54.58657074,454.3774109
6.15798521,45.13356018,660.0916748
6.049908161,42.11360931,586.7581177
6.215415955,38.81002045,649.4180298
5.671738148,39.80200958,540.0463257
6.939670086,34.55321884,978.3175049
6.319867134,36.55651855,741.9255981
6.917738914,36.9296608,913.8983765
7.02487278,32.72354126,1020.69397
7.400228977,31.07593918,1177.496948
7.165987015,34.03290939,1022.406006
8.06872654,30.45763969,1418.873047
7.466476917,26.98986053,1138.082031
8.797242165,28.24151039,1773.139038
8.042709351,23.96869087,1380.449951
